strategy,side,size,open time,trade 1,trade 2,trade 3
asb,up,1.0,XXX,loss,loss,loss
asb,up,1.0,XXX,loss,gain
asb,up,1.0,XXX,gain
ema_rsi,up,1.0,2023-05-30 01:14:59,loss,loss,gain
ema_rsi,down,1.0,2023-05-30 14:42:59,loss,gain
ema_rsi,down,1.0,2023-05-30 16:21:59,gain
asb,up,1.0,XXX,gain
asb,up,2.0,XXX,draw,loss,loss
asb,up,1.0,XXX,loss
asb,up,1.0,XXX,gain
asb,up,1.0,XXX,loss
asb,up,1.0,XXX,loss,gain
asb,up,1.0,XXX,loss
asb,up,1.0,XXX,loss
asb,up,1.0,XXX,loss
ema_rsi,up,1.0,2023-05-30 18:31:59,gain
asb,up,1.0,XXX,loss
asb,up,1.0,XXX,loss,gain
asb,up,1.0,XXX,gain
ema_rsi,down,2.14,2023-06-05 12:47:59,loss,gain
ema_rsi,up,0.11,2023-06-05 12:52:59,gain
ema_rsi,down,0.11,2023-06-05 12:54:59,loss
ema_rsi,down,1.1,2023-06-05 13:13:59,gain
ema_rsi,down,1.09,2023-06-05 14:37:59,draw,gain
ema_rsi,down,4.4,2023-06-05 14:50:59,loss,loss,loss
ema_rsi,up,1.09,2023-06-05 15:32:59,loss
ema_rsi,up,1.09,2023-06-05 15:53:59,gain
ema_rsi,up,1.09,2023-06-05 15:56:00,gain
ema_rsi,up,1.09,2023-06-05 15:58:00,gain
ema_rsi,up,1.09,2023-06-05 16:54:59,gain
ema_rsi,down,2.48,2023-06-05 17:21:59,loss,gain
ema_rsi,up,1.08,2023-06-05 17:54:59,gain
ema_rsi,up,1.09,2023-06-05 17:57:00,gain
ema_rsi,up,1.1,2023-06-05 17:59:00,gain
ema_rsi,up,2.2,2023-06-05 20:54:58,loss,loss,loss
ema_rsi,down,1.1,2023-06-05 20:56:59,gain
ema_rsi,down,1.1,2023-06-05 21:26:59,gain
ema_rsi,down,1.09,2023-06-05 21:41:59,gain
ema_rsi,down,1.07,2023-06-05 21:47:59,gain
ema_rsi,down,1.08,2023-06-05 22:20:59,gain
ema_rsi,down,1.08,2023-06-05 22:40:59,gain
ema_rsi,down,4.32,2023-06-05 22:46:59,loss,loss,loss
ema_rsi,down,1.09,2023-06-05 23:01:59,gain
ema_rsi,down,4.28,2023-06-05 23:05:59,loss,loss,loss
ema_rsi,up,1.1,2023-06-06 00:18:59,gain
ema_rsi,up,1.08,2023-06-06 00:18:59,gain
ema_rsi,up,0.11,2023-06-06 00:21:00,gain
ema_rsi,down,0.11,2023-06-06 00:25:59,gain
ema_rsi,up,0.11,2023-06-06 00:51:59,gain
ema_rsi,up,1.1,2023-06-06 01:00:59,draw,draw,draw,draw,loss
ema_rsi,down,0.11,2023-06-06 01:30:59,gain
ema_rsi,down,0.11,2023-06-06 01:42:59,gain
ema_rsi,down,1.0,2023-06-06 01:44:59,loss,gain
ema_rsi,down,1.1,2023-06-06 01:58:59,gain
ema_rsi,down,16.48,2023-06-06 01:58:59,loss,loss,loss
ema_rsi,up,1.02,2023-06-06 02:41:59,draw,gain
ema_rsi,up,2.04,2023-06-06 02:41:59,loss,gain
ema_rsi,up,1.0,2023-06-06 03:43:59,draw,draw,draw,gain
ema_rsi,up,1.02,2023-06-06 04:19:59,gain
ema_rsi,up,1.0,2023-06-06 04:19:59,gain
